N=2,N=5,N=8,N=10
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.83E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.23E-01,1.82E-01,1.06E-01,1.12E-01
-2.22E-01,1.82E-01,1.06E-01,1.12E-01
-2.22E-01,1.82E-01,1.06E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.12E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.82E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.22E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
